TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
8620.1723,-976.305,-87.596,-198.311,-192.5,262.5,-1680.0,-203.68,-328.32,-334.4
8620.2223,-987.712,-95.831,-194.773,-2038.75,1863.75,-1671.25,-188.48,-332.88,-331.36
8620.2723,-977.403,-93.147,-201.605,-2555.0,1968.75,-901.25,-212.8,-340.48,-319.2
8620.3223,-989.664,-93.757,-204.716,-2502.5,1426.25,-1505.0,-205.2,-358.72,-331.36
8620.3723,-980.941,-105.347,-208.376,-595.0,2003.75,-2030.0,-220.4,-334.4,-345.04
8620.4223,-979.843,-97.295,-209.352,105.0,2345.0,-1181.25,-191.52,-326.8,-326.8
8620.4723,-985.028,-91.317,-212.341,262.5,2257.5,-918.75,-206.72,-329.84,-337.44
8620.5223,-989.725,-99.918,-212.28,-1128.75,1732.5,-1076.25,-199.12,-332.88,-326.8
8620.5723,-985.333,-94.123,-214.11,-1653.75,-35.0,-1356.25,-218.88,-328.32,-328.32
8620.6223,-976.549,-102.419,-216.916,-1855.0,-393.75,-1636.25,-202.16,-325.28,-332.88
8620.6723,-982.649,-100.528,-218.136,-236.25,1181.25,-822.5,-209.76,-325.28,-335.92
8620.7223,-980.209,-96.441,-218.502,-787.5,-1671.25,-787.5,-196.08,-325.28,-332.88
8620.7723,-981.49,-88.328,-216.306,-1443.75,-1566.25,-866.25,-209.76,-337.44,-334.4
8620.8223,-980.758,-100.162,-207.522,-2310.0,-1260.0,-1163.75,-199.12,-323.76,-338.96
8620.8723,-985.211,-91.561,-210.877,-2957.5,726.25,-857.5,-211.28,-338.96,-329.84
8620.9223,-980.392,-92.964,-211.182,-4348.75,122.5,-1505.0,-209.76,-329.84,-349.6
8620.9723,-979.355,-98.759,-213.744,-2082.5,385.0,-1461.25,-199.12,-331.36,-329.84
8621.0223,-979.05,-95.77,-213.866,-1198.75,1303.75,-402.5,-200.64,-332.88,-328.32
8621.0723,-985.516,-89.731,-222.345,-1408.75,1312.5,-437.5,-196.08,-331.36,-329.84
8621.1223,-981.978,-91.012,-221.613,-813.75,-8.75,-866.25,-202.16,-332.88,-338.96
8621.1723,-979.477,-92.354,-219.539,-997.5,603.75,-813.75,-199.12,-334.4,-329.84
8621.2223,-978.806,-98.82,-220.149,-551.25,376.25,-1828.75,-194.56,-343.52,-340.48
8621.2723,-976.732,-84.912,-220.637,-621.25,1356.25,-551.25,-196.08,-332.88,-332.88
8621.3223,-988.871,-100.04,-222.528,105.0,-1391.25,-1680.0,-205.2,-325.28,-342.0
8621.3724,-986.309,-90.463,-219.966,-315.0,-393.75,-1557.5,-203.68,-326.8,-320.72
8621.4223,-975.817,-102.785,-214.964,953.75,-3920.0,-148.75,-211.28,-331.36,-351.12
8621.4723,-976.61,-81.984,-215.635,-3360.0,157.5,-271.25,-194.56,-338.96,-320.72
8621.5223,-974.963,-92.537,-213.5,-3683.75,761.25,-376.25,-205.2,-317.68,-331.36
8621.5723,-975.146,-88.694,-222.101,-1426.25,3088.75,-735.0,-193.04,-325.28,-337.44
8621.6223,-984.723,-87.474,-226.432,-1321.25,3263.75,-1015.0,-206.72,-325.28,-345.04
8621.6723,-979.782,-85.217,-231.19,-1478.75,1855.0,-1338.75,-196.08,-323.76,-340.48
8621.7223,-982.832,-92.415,-231.373,306.25,-8.75,-1093.75,-209.76,-331.36,-348.08
8621.7723,-976.183,-90.829,-231.373,621.25,8.75,-1610.0,-218.88,-320.72,-326.8
8621.8223,-985.699,-91.622,-224.297,1793.75,-2021.25,-1137.5,-200.64,-328.32,-345.04
8621.8723,-978.501,-91.317,-224.907,-2852.5,472.5,-778.75,-202.16,-329.84,-332.88
8621.9223,-968.253,-86.986,-223.016,-691.25,-691.25,-52.5,-209.76,-328.32,-340.48
8621.9723,-979.782,-94.428,-221.552,-796.25,656.25,78.75,-197.6,-332.88,-331.36
8622.0223,-987.041,-92.72,-227.408,-866.25,1610.0,253.75,-226.48,-322.24,-338.96
8622.0723,-988.322,-86.559,-225.151,105.0,446.25,-490.0,-208.24,-326.8,-342.0
8622.1223,-972.645,-82.411,-228.872,-586.25,-945.0,-455.0,-205.2,-319.2,-358.72
8622.1723,-982.954,-79.178,-231.617,-3071.25,1846.25,-1085.0,-200.64,-335.92,-342.0
8622.2223,-974.902,-91.378,-235.338,-595.0,96.25,-1076.25,-199.12,-325.28,-346.56
8622.2723,-979.782,-92.11,-237.656,0.0,1977.5,-262.5,-197.6,-338.96,-317.68
8622.3223,-986.431,-81.801,-232.593,892.5,-2170.0,-201.25,-215.84,-320.72,-348.08
8622.3723,-979.416,-78.629,-236.375,-1102.5,-1461.25,-953.75,-202.16,-331.36,-329.84
8622.4223,-972.706,-79.544,-230.092,-1977.5,-1688.75,-507.5,-215.84,-328.32,-340.48
8622.4723,-977.647,-84.973,-229.055,-1811.25,113.75,-831.25,-212.8,-326.8,-348.08
8622.5223,-978.684,-78.995,-229.97,-507.5,-542.5,-761.25,-224.96,-311.6,-340.48
8622.5723,-984.052,-78.568,-233.264,157.5,-437.5,-778.75,-218.88,-320.72,-331.36
8622.6223,-975.329,-77.104,-235.948,-1548.75,1286.25,-997.5,-203.68,-320.72,-340.48
8622.6723,-987.773,-78.446,-230.885,-1443.75,350.0,-3220.0,-199.12,-322.24,-349.6
8622.7223,-980.88,-83.631,-231.678,-1295.0,-1085.0,-1960.0,-203.68,-331.36,-331.36
8622.7723,-981.856,-81.862,-229.909,140.0,-1216.25,-866.25,-206.72,-331.36,-354.16
8622.8223,-975.817,-76.372,-230.702,-3045.0,-717.5,-1190.0,-215.84,-335.92,-340.48
8622.8723,-983.381,-93.452,-228.445,-3281.25,-227.5,-1793.75,-223.44,-334.4,-363.28
8622.9223,-971.974,-84.241,-236.68,-1610.0,288.75,-1513.75,-209.76,-332.88,-338.96
8622.9723,-980.697,-89.853,-230.641,52.5,516.25,-1155.0,-217.36,-320.72,-349.6
8623.0223,-982.832,-82.777,-233.691,-350.0,350.0,-1408.75,-197.6,-325.28,-334.4
8623.0723,-975.451,-85.888,-237.107,-507.5,463.75,-1706.25,-200.64,-313.12,-354.16
8623.1223,-982.039,-83.326,-236.619,-612.5,805.0,-1172.5,-200.64,-340.48,-331.36
8623.1723,-979.294,-84.607,-237.839,-1417.5,218.75,-1032.5,-229.52,-323.76,-355.68
8623.2223,-982.222,-86.071,-237.168,-1925.0,875.0,-848.75,-202.16,-323.76,-337.44
8623.2723,-978.562,-80.337,-237.778,-1846.25,-1557.5,-280.0,-211.28,-329.84,-346.56
8623.3223,-967.094,-85.156,-235.338,-2327.5,971.25,-831.25,-200.64,-331.36,-338.96
8623.3723,-987.59,-83.387,-237.168,-516.25,-927.5,-2310.0,-209.76,-320.72,-355.68
8623.4223,-974.414,-82.838,-235.46,-1321.25,-971.25,-1417.5,-209.76,-322.24,-343.52
8623.4723,-977.281,-78.385,-229.787,201.25,-1750.0,-656.25,-208.24,-314.64,-345.04
8623.5223,-972.035,-74.969,-235.704,-3683.75,726.25,-1146.25,-191.52,-326.8,-349.6
8623.5723,-977.83,-86.681,-241.255,-1750.0,586.25,-1093.75,-211.28,-316.16,-354.16
8623.6223,-978.684,-86.315,-242.475,-306.25,770.0,-796.25,-199.12,-326.8,-351.12
8623.6723,-978.745,-79.666,-242.353,-910.0,437.5,-1277.5,-211.28,-325.28,-351.12
8623.7223,-978.318,-79.544,-241.865,-1671.25,-1277.5,-1758.75,-190.0,-326.8,-345.04
8623.7723,-980.148,-81.435,-237.412,-1925.0,-761.25,-1706.25,-212.8,-329.84,-351.12
8623.8223,-980.88,-86.254,-239.791,-1172.5,-1391.25,-1400.0,-202.16,-323.76,-323.76
8623.8723,-972.95,-82.045,-239.913,-1268.75,-1041.25,-1032.5,-206.72,-328.32,-354.16
8623.9223,-983.198,-85.278,-233.935,-1338.75,-665.0,-1461.25,-203.68,-325.28,-342.0
8623.9723,-973.926,-80.825,-238.815,-1102.5,-236.25,-1155.0,-205.2,-323.76,-349.6
8624.0223,-982.466,-87.657,-238.937,-1601.25,682.5,-1085.0,-202.16,-314.64,-348.08
8624.0723,-979.111,-80.215,-241.56,-2345.0,831.25,-831.25,-185.44,-317.68,-337.44
8624.1223,-981.856,-91.012,-238.693,-393.75,-997.5,-1662.5,-205.2,-323.76,-352.64
8624.1723,-979.416,-78.873,-235.582,-2353.75,-306.25,-245.0,-205.2,-331.36,-334.4
8624.2223,-978.928,-83.814,-229.36,-813.75,-2537.5,-1058.75,-199.12,-326.8,-346.56
8624.2723,-978.867,-74.42,-229.726,-3027.5,341.25,-481.25,-193.04,-317.68,-338.96
8624.3223,-985.699,-71.309,-233.813,-1995.0,8.75,-472.5,-205.2,-319.2,-342.0
8624.3723,-978.562,-70.089,-238.022,-2747.5,498.75,-1933.75,-200.64,-331.36,-345.04
8624.4223,-978.867,-84.058,-234.728,-1373.75,-787.5,-1890.0,-209.76,-320.72,-342.0
8624.4723,-976.244,-77.531,-237.168,-953.75,-787.5,-1846.25,-214.32,-329.84,-329.84
8624.5223,-977.647,-86.01,-237.229,-140.0,-175.0,-2406.25,-218.88,-320.72,-348.08
8624.5723,-976.427,-83.997,-237.168,-332.5,-630.0,-1986.25,-196.08,-328.32,-343.52
8624.6223,-980.148,-82.716,-238.693,-402.5,-516.25,-1373.75,-217.36,-331.36,-338.96
8624.6723,-978.257,-81.069,-238.754,-1601.25,-901.25,-1513.75,-203.68,-329.84,-345.04
8624.7223,-978.379,-82.167,-234.972,-2283.75,-411.25,-1452.5,-217.36,-334.4,-334.4
8624.7723,-978.806,-81.557,-236.009,-560.0,-743.75,-848.75,-203.68,-322.24,-337.44
8624.8223,-975.817,-76.25,-240.096,-1907.5,236.25,-1277.5,-206.72,-332.88,-346.56
8624.8723,-983.991,-87.108,-234.545,-183.75,-1942.5,-1995.0,-212.8,-323.76,-332.88
8624.9223,-976.0,-81.984,-229.421,-1513.75,-2205.0,-892.5,-217.36,-334.4,-345.04
8624.9723,-976.671,-76.067,-226.127,-1522.5,-708.75,-1461.25,-206.72,-322.24,-329.84
8625.0223,-981.734,-83.387,-229.421,-3255.0,96.25,-1837.5,-206.72,-322.24,-329.84
8625.0723,-976.793,-80.825,-234.606,-1426.25,752.5,-516.25,-200.64,-325.28,-343.52
8625.1223,-983.442,-78.141,-239.425,-1242.5,183.75,-1846.25,-202.16,-343.52,-342.0
8625.1723,-977.769,-85.156,-237.717,-1356.25,122.5,-1338.75,-197.6,-328.32,-346.56
8625.2223,-978.013,-79.361,-234.911,-8.75,-936.25,-988.75,-197.6,-335.92,-325.28
8625.2723,-977.037,-79.178,-238.632,-1408.75,-393.75,-1443.75,-212.8,-314.64,-349.6
8625.3223,-979.111,-82.35,-238.632,-813.75,-218.75,-1277.5,-217.36,-322.24,-328.32
8625.3723,-977.586,-81.191,-236.802,-1356.25,-61.25,-1085.0,-211.28,-322.24,-352.64
8625.4223,-977.586,-79.91,-233.752,-1863.75,-542.5,-1260.0,-205.2,-317.68,-348.08
8625.4724,-980.148,-87.474,-233.935,-1531.25,-848.75,-1417.5,-203.68,-307.04,-343.52
8625.5223,-977.098,-83.143,-233.142,-1041.25,-708.75,-743.75,-199.12,-328.32,-334.4
8625.5723,-973.865,-76.616,-234.057,-1750.0,-805.0,-1172.5,-214.32,-328.32,-349.6
8625.6223,-983.259,-83.204,-238.144,-1837.5,-463.75,-1496.25,-211.28,-320.72,-332.88
8625.6723,-979.294,-84.18,-236.009,-463.75,-1417.5,-1190.0,-214.32,-328.32,-351.12
8625.7223,-979.172,-79.666,-231.8,-910.0,-787.5,-542.5,-203.68,-331.36,-348.08
8625.7723,-973.438,-75.579,-232.837,-2940.0,-271.25,-1855.0,-193.04,-320.72,-352.64
8625.8223,-983.686,-86.803,-229.909,-2082.5,-227.5,-1242.5,-196.08,-331.36,-334.4
8625.8723,-977.037,-81.557,-232.471,-1601.25,-61.25,-1382.5,-217.36,-328.32,-355.68
8625.9223,-979.538,-80.215,-234.606,-1680.0,463.75,-1680.0,-197.6,-329.84,-349.6
8625.9723,-980.758,-83.387,-236.985,-735.0,-8.75,-1242.5,-205.2,-326.8,-355.68
8626.0223,-975.573,-76.189,-237.717,-1452.5,-201.25,-1347.5,-196.08,-317.68,-340.48
8626.0723,-981.124,-82.96,-233.691,-1802.5,-26.25,-1662.5,-208.24,-322.24,-352.64
8626.1223,-976.976,-82.472,-235.826,-1006.25,52.5,-1015.0,-211.28,-329.84,-342.0
8626.1723,-979.416,-79.605,-236.619,-1295.0,-428.75,-1111.25,-209.76,-328.32,-351.12
8626.2223,-980.453,-81.252,-233.02,-1303.75,-595.0,-1233.75,-194.56,-329.84,-348.08
8626.2723,-979.538,-80.886,-237.656,-1557.5,-463.75,-1391.25,-211.28,-328.32,-343.52
8626.3223,-978.196,-83.265,-238.449,-1006.25,280.0,-1058.75,-199.12,-320.72,-349.6
8626.3723,-977.098,-79.239,-238.876,-3115.0,507.5,-1575.0,-217.36,-328.32,-345.04
8626.4223,-977.952,-88.511,-237.839,-1137.5,-682.5,-2318.75,-212.8,-322.24,-351.12
8626.4723,-978.684,-77.714,-235.399,-647.5,-1067.5,-507.5,-215.84,-334.4,-346.56
8626.5223,-973.987,-73.444,-231.251,-892.5,-1163.75,-1295.0,-223.44,-317.68,-337.44
8626.5723,-980.392,-87.047,-233.386,-2660.0,236.25,-1741.25,-200.64,-319.2,-345.04
8626.6223,-981.002,-78.507,-236.558,-1277.5,-87.5,-288.75,-206.72,-329.84,-357.2
8626.6723,-977.647,-80.52,-233.813,-953.75,656.25,-1758.75,-206.72,-331.36,-343.52
8626.7223,-979.355,-85.156,-239.547,-1233.75,612.5,-1426.25,-205.2,-317.68,-351.12
8626.7723,-978.501,-78.141,-236.619,-778.75,-446.25,-875.0,-206.72,-323.76,-338.96
8626.8223,-974.231,-82.35,-236.985,-1058.75,1172.5,-1741.25,-208.24,-320.72,-355.68
8626.8723,-979.294,-83.997,-238.754,-1513.75,1601.25,-1303.75,-205.2,-325.28,-343.52
8626.9223,-972.096,-80.581,-242.353,-971.25,1977.5,-1190.0,-228.0,-320.72,-349.6
8626.9723,-970.51,-81.496,-240.401,-787.5,2555.0,-945.0,-205.2,-325.28,-340.48
8627.0223,-956.724,-78.995,-242.536,-1093.75,6851.25,-2021.25,-218.88,-328.32,-346.56
8627.0723,-972.096,-79.422,-250.649,-3377.5,9563.75,-3281.25,-205.2,-332.88,-337.44
8627.1223,-971.73,-82.899,-256.505,-4068.75,11042.5,-2362.5,-211.28,-325.28,-366.32
8627.1723,-973.133,-91.073,-280.417,-4147.5,11637.5,-1216.25,-208.24,-320.72,-373.92
8627.2223,-964.715,-91.561,-288.957,-280.0,9065.0,-988.75,-209.76,-322.24,-380.0
8627.2723,-981.002,-82.777,-290.543,-2966.25,5197.5,358.75,-191.52,-319.2,-367.84
8627.3223,-961.665,-65.087,-299.937,-2187.5,4646.25,-1163.75,-209.76,-317.68,-370.88
8627.3723,-955.504,-61.976,-299.998,-5442.5,3666.25,-1671.25,-179.36,-319.2,-372.4
8627.4223,-967.521,-72.285,-309.697,-6597.5,2476.25,-2975.0,-217.36,-328.32,-389.12
8627.4723,-961.238,-77.836,-308.416,-4952.5,2056.25,-2957.5,-196.08,-322.24,-392.16
8627.5223,-946.171,-69.174,-313.235,-5976.25,1995.0,-2791.25,-202.16,-314.64,-373.92
8627.5723,-953.979,-66.795,-313.906,-6658.75,3622.5,-2808.75,-176.32,-319.2,-392.16
8627.6223,-980.697,-83.082,-306.403,-6536.25,-1426.25,-3333.75,-197.6,-314.64,-398.24
8627.6723,-960.079,-79.117,-312.686,-5530.0,-3202.5,-3333.75,-188.48,-323.76,-386.08
8627.7223,-966.118,-81.435,-303.353,-2275.0,2187.5,-1898.75,-194.56,-311.6,-387.6
8627.7723,-966.789,-78.873,-305.61,-2091.25,-980.0,-1487.5,-183.92,-317.68,-395.2
8627.8223,-966.85,-77.47,-300.913,-472.5,-5941.25,-2756.25,-200.64,-323.76,-395.2
8627.8723,-961.177,-86.498,-301.218,-2327.5,-3552.5,-3141.25,-191.52,-317.68,-387.6
8627.9223,-946.537,-80.825,-304.695,-3465.0,35.0,-2730.0,-180.88,-331.36,-380.0
8627.9723,-951.478,-87.962,-303.292,-2555.0,-166.25,-2940.0,-183.92,-320.72,-396.72
8628.0223,-957.578,-82.35,-302.499,-3246.25,1881.25,-3141.25,-191.52,-335.92,-389.12
8628.0723,-958.432,-78.385,-305.671,-5048.75,708.75,-3386.25,-186.96,-319.2,-392.16
8628.1223,-952.942,-88.023,-314.15,-6938.75,3395.0,-3946.25,-174.8,-337.44,-392.16
8628.1723,-957.029,-86.437,-310.795,-5232.5,4515.0,-2835.0,-180.88,-304.0,-392.16
8628.2223,-942.572,-73.444,-314.943,-7070.0,4112.5,-4366.25,-183.92,-326.8,-376.96
8628.2723,-940.864,-48.861,-323.544,-14568.75,6807.5,-7892.5,-190.0,-317.68,-404.32
8628.3223,-918.355,-11.956,-336.598,-19110.0,7673.75,-15758.75,-165.68,-314.64,-407.36
8628.3723,-903.227,42.334,-357.521,-46427.5,13090.0,-36548.75,-179.36,-337.44,-418.0
8628.4223,-892.613,63.135,-391.498,-79135.0,14218.75,-70288.75,-155.04,-340.48,-446.88
8628.4723,-874.008,-128.1,-435.662,-134417.5,23152.5,-98927.5,-150.48,-334.4,-459.04
8628.5223,-818.742,-110.349,-486.17,-138083.75,13973.75,-96617.5,-114.0,-360.24,-494.0
8628.5723,-832.04,-255.102,-506.483,-140358.75,5013.75,-89731.25,-89.68,-346.56,-532.0
8628.6223,-849.547,-321.592,-560.956,-149905.0,14087.5,-75372.5,-74.48,-334.4,-551.76
8628.6723,-884.195,-377.651,-528.382,-68355.0,8478.75,-43225.0,-77.52,-310.08,-580.64
8628.7223,-867.237,-321.958,-528.26,-43085.0,726.25,-21463.75,-54.72,-297.92,-577.6
8628.7723,-850.279,-241.072,-527.589,-7157.5,1505.0,-8793.75,-77.52,-300.96,-594.32
8628.8223,-843.02,-207.461,-535.824,-12818.75,17.5,-4716.25,-47.12,-291.84,-589.76
8628.8723,-821.121,-188.063,-538.691,-5906.25,2773.75,-5048.75,-63.84,-287.28,-603.44
8628.9223,-818.986,-197.396,-533.933,-6632.5,1846.25,-2047.5,-48.64,-300.96,-592.8
8628.9723,-838.628,-178.303,-547.719,-12293.75,3552.5,-2275.0,-57.76,-281.2,-608.0
8629.0223,-836.92,-204.472,-549.0,-1303.75,-1181.25,3298.75,-56.24,-291.84,-597.36
8629.0723,-817.644,-161.65,-558.638,-1023.75,5162.5,4112.5,-57.76,-290.32,-608.0
8629.1223,-831.186,-181.353,-554.063,1496.25,586.25,3176.25,-47.12,-296.4,-600.4
8629.1723,-834.297,-179.584,-567.361,3710.0,2030.0,4978.75,-59.28,-284.24,-626.24
8629.2223,-829.6,-166.53,-573.4,5626.25,-507.5,7875.0,-51.68,-282.72,-606.48
8629.2723,-820.999,-138.897,-560.041,691.25,3631.25,4348.75,-63.84,-291.84,-611.04
8629.3223,-831.308,-172.813,-546.438,796.25,-1321.25,4138.75,-45.6,-281.2,-601.92
8629.3723,-852.353,-211.426,-563.823,10027.5,-3071.25,2415.0,-54.72,-285.76,-612.56
8629.4223,-881.145,-316.834,-547.109,30318.75,-8680.0,12276.25,-45.6,-288.8,-603.44
8629.4723,-822.463,-330.132,-551.135,80946.25,-23345.0,48711.25,-68.4,-281.2,-591.28
8629.5223,-777.018,-266.814,-542.412,110118.75,-4077.5,66745.0,-80.56,-305.52,-563.92
8629.5723,-891.881,-204.594,-512.4,117276.25,-23703.75,80771.25,-92.72,-317.68,-542.64
8629.6223,-811.605,-231.068,-491.233,132212.5,-17570.0,87972.5,-123.12,-329.84,-519.84
8629.6723,-869.006,-94.794,-476.105,130173.75,-9555.0,88856.25,-138.32,-329.84,-494.0
8629.7223,-888.709,-68.381,-423.706,113216.25,-22365.0,80517.5,-162.64,-319.2,-462.08
8629.7723,-872.3,-7.259,-423.95,99155.0,-12591.25,68223.75,-182.4,-313.12,-446.88
8629.8223,-892.125,45.445,-388.326,73010.0,-10027.5,41912.5,-179.36,-305.52,-425.6
8629.8723,-923.54,70.577,-373.747,51196.25,-472.5,24062.5,-190.0,-300.96,-402.8
8629.9223,-934.825,55.51,-363.499,21962.5,-5092.5,1120.0,-188.48,-310.08,-411.92
8629.9723,-939.705,0.122,-349.225,2222.5,-1837.5,-11217.5,-190.0,-305.52,-384.56
8630.0223,-937.997,-36.844,-348.981,-3841.25,-560.0,-14463.75,-197.6,-323.76,-410.4
8630.0723,-938.79,-83.448,-349.042,-691.25,-813.75,-15006.25,-174.8,-326.8,-395.2
8630.1223,-942.267,-98.942,-341.295,2196.25,-1583.75,-12215.0,-200.64,-328.32,-407.36
8630.1723,-917.013,-115.168,-338.855,9747.5,2415.0,-7752.5,-186.96,-337.44,-383.04
8630.2223,-941.413,-109.983,-336.476,13361.25,7218.75,-1986.25,-176.32,-342.0,-410.4
8630.2723,-937.814,-104.615,-359.107,15583.75,6282.5,892.5,-177.84,-343.52,-399.76
8630.3223,-947.757,-108.275,-365.329,14568.75,5188.75,-472.5,-185.44,-345.04,-414.96
8630.3723,-927.505,-109.434,-362.462,12993.75,5092.5,-735.0,-168.72,-348.08,-384.56
8630.4223,-956.175,-117.791,-355.325,11068.75,4410.0,-428.75,-182.4,-349.6,-416.48
8630.4723,-936.411,-115.107,-357.887,10272.5,-3990.0,253.75,-185.44,-351.12,-395.2
8630.5223,-956.907,-125.538,-340.319,6982.5,-1452.5,-358.75,-179.36,-351.12,-389.12
8630.5723,-908.717,-112.362,-348.005,5005.0,-192.5,236.25,-161.12,-354.16,-384.56
8630.6224,-894.992,-114.924,-350.018,2450.0,9791.25,428.75,-188.48,-355.68,-381.52
8630.6723,-943.182,-117.791,-408.944,-2773.75,29627.5,-402.5,-170.24,-345.04,-404.32
8630.7223,-975.207,-142.984,-395.768,4471.25,3325.0,-2616.25,-179.36,-363.28,-402.8
8630.7723,-930.311,-140.971,-437.126,2231.25,11156.25,-5635.0,-165.68,-351.12,-404.32
8630.8223,-986.614,-141.337,-409.31,4191.25,-3263.75,-6606.25,-177.84,-355.68,-413.44
8630.8723,-940.01,-140.91,-381.006,446.25,-26687.5,-4270.0,-174.8,-358.72,-402.8
8630.9223,-888.465,-149.999,-370.209,-3508.75,-13895.0,-2861.25,-185.44,-352.64,-401.28
8630.9723,-894.626,-144.57,-360.998,-4375.0,-2843.75,-1356.25,-168.72,-358.72,-386.08
8631.0223,-919.209,-130.174,-369.477,-6098.75,2432.5,148.75,-173.28,-367.84,-390.64
8631.0723,-951.051,-146.583,-361.059,-7787.5,-1933.75,-1260.0,-173.28,-357.2,-386.08
8631.1223,-939.034,-139.629,-370.087,-8592.5,-3080.0,-1391.25,-168.72,-364.8,-384.56
8631.1723,-936.472,-143.167,-361.913,-8216.25,-10001.25,673.75,-182.4,-363.28,-390.64
8631.2223,-937.509,-134.627,-345.321,-6256.25,-11515.0,3657.5,-179.36,-363.28,-387.6
8631.2723,-918.782,-116.876,-330.437,-8872.5,-10290.0,3631.25,-194.56,-354.16,-383.04
8631.3223,-951.6,-96.807,-312.015,-11725.0,-7918.75,542.5,-185.44,-348.08,-383.04
8631.3723,-912.194,-140.239,-295.362,-9948.75,87.5,-6720.0,-180.88,-349.6,-378.48
8631.4223,-982.222,-105.896,-296.216,-5565.0,227.5,-5171.25,-179.36,-349.6,-375.44
8631.4723,-945.866,-124.135,-312.137,-6265.0,3745.0,52.5,-185.44,-349.6,-399.76
8631.5223,-956.114,-109.373,-318.359,-3228.75,5530.0,2240.0,-176.32,-348.08,-386.08
8631.5723,-941.901,-117.486,-332.633,2905.0,5223.75,735.0,-185.44,-340.48,-402.8
8631.6223,-938.668,-124.684,-339.404,8487.5,8365.0,-2275.0,-176.32,-352.64,-387.6
8631.6724,-934.886,-111.508,-358.009,8960.0,8855.0,-5477.5,-211.28,-334.4,-392.16
8631.7223,-958.371,-101.321,-370.026,6475.0,10167.5,-7367.5,-164.16,-340.48,-398.24
8631.7723,-930.067,-115.351,-372.222,542.5,752.5,-8146.25,-174.8,-355.68,-410.4
8631.8223,-914.573,-133.895,-385.642,-4523.75,7752.5,-5355.0,-164.16,-357.2,-393.68
8631.8723,-961.787,-144.753,-386.801,-2187.5,2493.75,-2782.5,-183.92,-357.2,-405.84
8631.9223,-932.507,-141.337,-381.067,1207.5,-4663.75,-43.75,-167.2,-358.72,-408.88
8631.9723,-939.522,-126.27,-372.893,-1540.0,-7595.0,376.25,-176.32,-360.24,-387.6
8632.0223,-918.843,-131.028,-362.096,-3377.5,-3071.25,-70.0,-173.28,-358.72,-401.28
8632.0723,-954.467,-134.932,-349.957,-2773.75,-6098.75,-665.0,-180.88,-361.76,-393.68
8632.1223,-938.119,-121.268,-347.09,-5398.75,-6063.75,-297.5,-174.8,-349.6,-395.2
8632.1723,-934.459,-124.806,-334.768,-8041.25,-5398.75,-2388.75,-177.84,-358.72,-389.12
8632.2223,-931.409,-145.363,-322.69,-5197.5,-5346.25,-2380.0,-176.32,-352.64,-398.24
8632.2723,-928.847,-131.699,-341.722,-4130.0,3185.0,-1828.75,-182.4,-351.12,-393.68
8632.3223,-972.828,-137.067,-339.16,-647.5,866.25,-2327.5,-177.84,-351.12,-399.76
8632.3723,-927.749,-132.309,-339.648,-1828.75,-6746.25,-2135.0,-177.84,-352.64,-387.6
8632.4223,-919.27,-132.065,-332.633,-805.0,70.0,-2152.5,-173.28,-352.64,-392.16
8632.4723,-958.493,-125.721,-325.374,-4375.0,6886.25,-3097.5,-167.2,-349.6,-387.6
8632.5223,-906.826,-129.808,-330.803,-5293.75,-4060.0,-4541.25,-174.8,-351.12,-387.6
8632.5723,-944.829,-80.215,-359.534,-8933.75,6825.0,-7463.75,-165.68,-360.24,-380.0
8632.6223,-929.457,43.737,-380.762,-45263.75,-4943.75,-30240.0,-191.52,-360.24,-413.44
8632.6723,-877.363,20.252,-360.449,-84201.25,-3220.0,-61223.75,-159.6,-366.32,-404.32
8632.7223,-810.202,-55.449,-488.976,-128502.5,20098.75,-93747.5,-152.0,-380.0,-436.24
8632.7723,-933.3,-135.481,-488.305,-161402.5,21875.0,-109077.5,-120.08,-386.08,-462.08
8632.8223,-750.544,-241.316,-525.637,-163528.75,-1286.25,-113645.0,-100.32,-376.96,-503.12
8632.8723,-801.601,-305.0,-571.692,-175043.75,-8.75,-96661.25,-80.56,-372.4,-521.36
8632.9223,-812.825,-463.783,-562.176,-147691.25,1093.75,-82713.75,-53.2,-357.2,-571.52
8632.9723,-893.101,-443.592,-518.561,-70612.5,-21761.25,-42148.75,-48.64,-348.08,-580.64
8633.0223,-847.107,-344.345,-495.93,-26293.75,-24115.0,-19460.0,-60.8,-335.92,-585.2
8633.0723,-826.855,-318.481,-506.605,-4226.25,-10648.75,-4313.75,-42.56,-317.68,-582.16
8633.1223,-819.23,-206.973,-512.278,-10237.5,-8216.25,-612.5,-54.72,-326.8,-586.72
8633.1723,-848.022,-287.066,-506.544,-27116.25,-7700.0,-1706.25,-50.16,-326.8,-573.04
8633.2223,-847.29,-245.464,-511.363,-17753.75,-2100.0,2257.5,-65.36,-313.12,-591.28
8633.2723,-835.456,-247.477,-510.021,-10115.0,-2563.75,1758.75,-57.76,-305.52,-574.56
8633.3223,-838.933,-206.851,-508.618,-9738.75,-525.0,-2852.5,-59.28,-302.48,-586.72
8633.3723,-835.151,-205.753,-513.193,-7210.0,595.0,-2633.75,-72.96,-300.96,-582.16
8633.4223,-834.48,-216.184,-517.402,-4558.75,-1636.25,1671.25,-65.36,-294.88,-591.28
8633.4723,-848.266,-172.569,-527.04,-4690.0,-87.5,-271.25,-53.2,-297.92,-594.32
